policy,run_idx,run_seed,episode_idx,episode_seed,slot,g_th,alpha_th,irs_index,tx_this_slot,total_tx,power_avg,reward,oracle_irs_index,oracle_tx_this_slot,irs_matches_oracle,oracle_tx_gap,termination_reason
SAC,1,2026,22,2076535512,3,0.0017247745990753174,0.05471320748329163,8,0,45,0.0,0.0,11,3,0,3,running
SAC,1,2026,22,2076535512,4,0.009457237482070922,0.06277875006198884,7,0,45,0.0,0.0,3,1,0,1,running
SAC,1,2026,22,2076535512,5,0.019638762831687927,0.06936532855033875,7,0,45,0.0,0.0,3,0,0,0,running
SAC,1,2026,22,2076535512,6,0.005544109106063843,0.06194887459278107,8,0,45,0.0,0.0,1,2,0,2,running
SAC,1,2026,22,2076535512,7,0.0020898828506469725,0.054695320129394535,7,0,45,0.0,0.0,11,3,0,3,running
SAC,1,2026,22,2076535512,8,0.0015817204713821412,0.05264465510845184,5,2,47,0.5083992021211382,3.745800495147705,11,3,0,1,running
SAC,1,2026,22,2076535512,9,0.02058235800266266,0.07933332026004791,9,0,47,0.0,0.0,3,0,0,0,running
SAC,1,2026,22,2076535512,10,0.0012048343420028686,0.0510377049446106,5,0,47,0.0,-4.883899688720703,3,2,0,2,time_limit
SAC,1,2026,23,1563282231,1,0.0015007445812225341,0.052345830202102664,8,35,35,0.29174417532939195,69.8541259765625,10,42,0,7,running
SAC,1,2026,23,1563282231,2,0.001415325164794922,0.051927387714385986,7,9,44,0.4650948250155984,17.767452239990234,13,12,0,3,running
SAC,1,2026,23,1563282231,3,0.0016919682025909426,0.05438962876796723,8,0,44,0.0,0.0,13,5,0,5,running
SAC,1,2026,23,1563282231,4,0.0022887030839920048,0.05426252484321595,7,0,44,0.0,0.0,13,5,0,5,running
SAC,1,2026,23,1563282231,5,0.002727855205535889,0.05515651106834412,7,0,44,0.0,0.0,13,5,0,5,running
SAC,1,2026,23,1563282231,6,0.0022920379638671877,0.054963099956512454,8,0,44,0.0,0.0,13,5,0,5,running
SAC,1,2026,23,1563282231,7,0.0016742149591445923,0.053071215748786926,6,3,47,0.5044878009044673,5.747756004333496,13,5,0,2,running
SAC,1,2026,23,1563282231,8,0.04962589538097382,0.09850924611091615,9,0,47,0.0,0.0,13,0,0,0,running
SAC,1,2026,23,1563282231,9,0.0014909127950668336,0.05256393849849701,7,0,47,0.0,0.0,3,3,0,3,running
SAC,1,2026,23,1563282231,10,0.0013138333559036255,0.05147950053215027,7,0,47,0.0,-4.877338886260986,3,3,0,3,time_limit
SAC,1,2026,24,1975363177,1,0.0015065172910690308,0.05239787697792053,8,44,44,0.3449216253532257,87.8275375366211,6,44,0,0,running
SAC,1,2026,24,1975363177,2,0.001519874691963196,0.052527937293052676,7,3,47,0.788320560768458,5.605839729309082,14,5,0,2,running
SAC,1,2026,24,1975363177,3,0.003333948016166687,0.05912479460239411,8,0,47,0.0,0.0,3,3,0,3,running
SAC,1,2026,24,1975363177,4,0.04249641990661621,0.0852266252040863,8,0,47,0.0,0.0,3,0,0,0,running
SAC,1,2026,24,1975363177,5,0.04202782011032105,0.08274097740650177,8,0,47,0.0,0.0,3,0,0,0,running
SAC,1,2026,24,1975363177,6,0.03685122227668763,0.09219758808612824,9,0,47,0.0,0.0,3,0,0,0,running
SAC,1,2026,24,1975363177,7,0.015796215295791626,0.07684392333030701,8,0,47,0.0,0.0,3,0,0,0,running
SAC,1,2026,24,1975363177,8,0.005049345850944519,0.06162212789058685,7,0,47,0.0,0.0,3,3,0,3,running
SAC,1,2026,24,1975363177,9,0.0013928005695343017,0.05207147300243378,6,2,49,0.519895358428104,3.7400522232055664,3,3,0,1,running
SAC,1,2026,24,1975363177,10,0.017884922981262208,0.08204134702682495,10,0,49,0.0,-0.6485711336135864,14,0,0,0,time_limit
SAC,1,2026,25,606662283,1,0.001506281852722168,0.052395051717758184,8,36,36,0.2687921900916,71.8656005859375,2,44,0,8,running
SAC,1,2026,25,606662283,2,0.001421348214149475,0.05196522474288941,7,8,44,0.6000266617846781,15.699986457824707,2,11,0,3,running
SAC,1,2026,25,606662283,3,0.0016665766239166262,0.05442804992198944,8,0,44,0.0,0.0,12,5,0,5,running
SAC,1,2026,25,606662283,4,0.0018870303630828858,0.05347681641578675,7,0,44,0.0,0.0,12,5,0,5,running
SAC,1,2026,25,606662283,5,0.0024848262071609497,0.05467227101325989,7,0,44,0.0,0.0,12,5,0,5,running
SAC,1,2026,25,606662283,6,0.002138383150100708,0.05454604029655457,8,0,44,0.0,0.0,12,5,0,5,running
SAC,1,2026,25,606662283,7,0.0016540417671203613,0.05296615362167359,6,2,46,0.5729917243896843,3.7135040760040283,12,5,0,3,running
SAC,1,2026,25,606662283,8,0.03167826628684998,0.0858432173728943,9,0,46,0.0,0.0,2,0,0,0,running
SAC,1,2026,25,606662283,9,0.0012894610166549682,0.05153681933879853,5,0,46,0.0,0.0,2,4,0,4,running
SAC,1,2026,25,606662283,10,0.0012801358699798585,0.0512235701084137,7,0,46,0.0,-8.381118774414062,2,4,0,4,time_limit
SAC,1,2026,26,1365522153,1,0.001504612922668457,0.05237776339054108,8,42,42,0.35352397163584426,83.82323455810547,8,42,1,0,running
SAC,1,2026,26,1365522153,2,0.0015144894123077393,0.05240966677665711,7,2,44,0.6185084934554526,3.6907458305358887,3,5,0,3,running
SAC,1,2026,26,1365522153,3,0.0016211906671524047,0.054439425468444824,8,0,44,0.0,0.0,3,4,0,4,running
SAC,1,2026,26,1365522153,4,0.0021082857847213744,0.053738135099411014,7,0,44,0.0,0.0,3,4,0,4,running
SAC,1,2026,26,1365522153,5,0.0037340590953826905,0.05665044784545899,7,0,44,0.0,0.0,3,2,0,2,running
SAC,1,2026,26,1365522153,6,0.002159179210662842,0.05468750596046448,8,0,44,0.0,0.0,3,4,0,4,running
SAC,1,2026,26,1365522153,7,0.0016357252597808839,0.05294480621814728,6,1,45,0.92902367770049,1.5354881286621094,3,4,0,3,running
SAC,1,2026,26,1365522153,8,0.014514006137847903,0.07097929418087007,8,0,45,0.0,0.0,11,1,0,1,running
SAC,1,2026,26,1365522153,9,0.0012868115901947023,0.051456236839294435,4,0,45,0.0,0.0,14,3,0,3,running
SAC,1,2026,26,1365522153,10,0.001236758589744568,0.051041558384895325,6,0,45,0.0,-12.883841514587402,14,3,0,3,time_limit
SAC,1,2026,27,1297454207,1,0.0014953920841217043,0.052312138676643374,8,35,35,0.31498555023577135,69.8425064086914,10,43,0,8,running
SAC,1,2026,27,1297454207,2,0.0014180371761322022,0.05193299949169159,7,10,45,0.40345705341256755,19.79827117919922,10,13,0,3,running
SAC,1,2026,27,1297454207,3,0.0017335513830184937,0.05448890328407288,8,0,45,0.0,0.0,10,5,0,5,running
SAC,1,2026,27,1297454207,4,0.004463971614837647,0.05772175788879395,7,0,45,0.0,0.0,0,4,0,4,running
SAC,1,2026,27,1297454207,5,0.012176037788391113,0.06471525728702546,7,0,45,0.0,0.0,0,2,0,2,running
SAC,1,2026,27,1297454207,6,0.006366909503936768,0.062312263250350955,8,0,45,0.0,0.0,0,4,0,4,running
SAC,1,2026,27,1297454207,7,0.0027268240451812746,0.056182855367660524,7,0,45,0.0,0.0,10,5,0,5,running
SAC,1,2026,27,1297454207,8,0.0016081849336624147,0.05275298357009888,5,2,47,0.675430641463883,3.6622846126556396,10,5,0,3,running
SAC,1,2026,27,1297454207,9,0.019917834758758548,0.07896418273448945,9,0,47,0.0,0.0,0,0,0,0,running
SAC,1,2026,27,1297454207,10,0.0012040475606918334,0.05103227496147156,4,2,49,0.6716000092578233,2.7802186012268066,10,3,0,1,time_limit
SAC,1,2026,28,1616479868,1,0.0015034238100051882,0.052367740869522096,8,44,44,0.3397732763248039,87.83011627197266,5,46,0,2,running
SAC,1,2026,28,1616479868,2,0.0015486637353897097,0.05264664590358734,7,4,48,0.5137844012851772,7.743107795715332,5,6,0,2,running
SAC,1,2026,28,1616479868,3,0.005400712251663208,0.06304959952831268,8,0,48,0.0,0.0,0,1,0,1,running
SAC,1,2026,28,1616479868,4,0.0640794644355774,0.09871437549591065,8,0,48,0.0,0.0,0,0,0,0,running
SAC,1,2026,28,1616479868,5,0.056406457185745246,0.09127156436443329,8,0,48,0.0,0.0,0,0,0,0,running
SAC,1,2026,28,1616479868,6,0.054902518749237066,0.1041750967502594,9,0,48,0.0,0.0,0,0,0,0,running
SAC,1,2026,28,1616479868,7,0.0359139153957367,0.09253573417663574,9,0,48,0.0,0.0,0,0,0,0,running
SAC,1,2026,28,1616479868,8,0.01927822029590607,0.07906429767608643,8,0,48,0.0,0.0,0,1,0,1,running
SAC,1,2026,28,1616479868,9,0.0024201879501342775,0.05576721727848053,7,0,48,0.0,0.0,2,2,0,2,running
SAC,1,2026,28,1616479868,10,0.0012738207578659058,0.05164352655410767,6,1,49,0.8386531265393273,0.7057279348373413,2,2,0,1,time_limit
SAC,1,2026,29,253438000,1,0.0015057424306869507,0.052388507127761844,8,39,39,0.29818201044660514,77.85090637207031,9,44,0,5,running
SAC,1,2026,29,253438000,2,0.0014611760377883911,0.052154904603958135,7,8,47,0.3881663008719589,15.805916786193848,4,9,0,1,running
SAC,1,2026,29,253438000,3,0.002120728254318237,0.05605849027633667,8,0,47,0.0,0.0,4,3,0,3,running
SAC,1,2026,29,253438000,4,0.028547335624694827,0.07711192667484285,8,0,47,0.0,0.0,4,0,0,0,running
SAC,1,2026,29,253438000,5,0.042236752271652224,0.08270320296287537,8,0,47,0.0,0.0,4,0,0,0,running
SAC,1,2026,29,253438000,6,0.03596880531311036,0.0898065447807312,9,0,47,0.0,0.0,4,0,0,0,running
SAC,1,2026,29,253438000,7,0.022093139052391055,0.08362635970115662,8,0,47,0.0,0.0,4,0,0,0,running
SAC,1,2026,29,253438000,8,0.005025739431381225,0.06148938834667206,7,0,47,0.0,0.0,4,3,0,3,running
SAC,1,2026,29,253438000,9,0.0014024296998977662,0.05214806199073792,6,2,49,0.6215700512499547,3.6892149448394775,4,3,0,1,running
SAC,1,2026,29,253438000,10,0.017198149323463443,0.08114186525344849,10,0,49,0.0,-0.6518833041191101,14,0,0,0,time_limit
SAC,1,2026,30,1106284138,1,0.001509271025657654,0.05243073999881745,8,42,42,0.30757833978624155,83.8462142944336,4,44,0,2,running
SAC,1,2026,30,1106284138,2,0.0015063802003860475,0.052382782101631165,7,6,48,0.7193017268978186,11.640349388122559,4,7,0,1,running
SAC,1,2026,30,1106284138,3,0.004569579124450684,0.06154045164585114,8,0,48,0.0,0.0,10,1,0,1,running
SAC,1,2026,30,1106284138,4,0.051146651268005376,0.09068718254566194,9,0,48,0.0,0.0,10,0,0,0,running
SAC,1,2026,30,1106284138,5,0.0469867537021637,0.08497040271759033,8,0,48,0.0,0.0,10,0,0,0,running
SAC,1,2026,30,1106284138,6,0.04991422390937805,0.10021159648895264,9,0,48,0.0,0.0,10,0,0,0,running
SAC,1,2026,30,1106284138,7,0.038120443582534795,0.09703126549720764,8,0,48,0.0,0.0,10,0,0,0,running
SAC,1,2026,30,1106284138,8,0.02240282988548279,0.08361145257949829,8,0,48,0.0,0.0,10,0,0,0,running
SAC,1,2026,30,1106284138,9,0.00216056501865387,0.05524389445781708,7,0,48,0.0,0.0,10,2,0,2,running
SAC,1,2026,30,1106284138,10,0.0013153413534164428,0.05180882215499878,7,0,48,0.0,-2.3725569248199463,10,2,0,2,time_limit
SAC,1,2026,31,1384146073,1,0.0014826247692108154,0.05223618149757386,8,41,41,0.29863959555034814,81.85067749023438,14,44,0,3,running
SAC,1,2026,31,1384146073,2,0.0015154490470886232,0.05238020420074463,7,4,45,0.3891326442948462,7.805433750152588,14,8,0,4,running
SAC,1,2026,31,1384146073,3,0.0017343202829360961,0.054576253890991216,8,0,45,0.0,0.0,10,4,0,4,running
SAC,1,2026,31,1384146073,4,0.012762675642967226,0.0651969850063324,7,0,45,0.0,0.0,9,1,0,1,running
SAC,1,2026,31,1384146073,5,0.025640804529190066,0.07371052205562592,7,0,45,0.0,0.0,10,0,0,0,running
SAC,1,2026,31,1384146073,6,0.006670943856239319,0.0635690450668335,8,0,45,0.0,0.0,10,4,0,4,running
SAC,1,2026,31,1384146073,7,0.001971671938896179,0.054260054230690004,7,0,45,0.0,0.0,10,4,0,4,running
SAC,1,2026,31,1384146073,8,0.0015097746849060058,0.052421027421951295,5,2,47,0.7210159833708585,3.6394920349121094,10,4,0,2,running
SAC,1,2026,31,1384146073,9,0.020647645950317386,0.07944765090942384,8,0,47,0.0,0.0,10,0,0,0,running
SAC,1,2026,31,1384146073,10,0.0011989513635635375,0.05102222859859467,4,2,49,0.4578035953417804,2.88696551322937,2,3,0,1,time_limit
SAC,1,2026,32,1773596561,1,0.0014971534013748168,0.05232314467430115,8,40,40,0.36507383932645593,79.81746673583984,6,48,0,8,running
SAC,1,2026,32,1773596561,2,0.0014906445741653443,0.052279105782508856,7,7,47,0.3578631669371882,13.82106876373291,11,10,0,3,running
SAC,1,2026,32,1773596561,3,0.0021776268482208254,0.05618317425251007,8,0,47,0.0,0.0,2,3,0,3,running
SAC,1,2026,32,1773596561,4,0.04622652626037598,0.08721875548362731,8,0,47,0.0,0.0,3,0,0,0,running
SAC,1,2026,32,1773596561,5,0.05245132541656494,0.08817685246467591,8,0,47,0.0,0.0,3,0,0,0,running
SAC,1,2026,32,1773596561,6,0.04183623886108399,0.09469729959964752,9,0,47,0.0,0.0,3,0,0,0,running
SAC,1,2026,32,1773596561,7,0.016353307127952577,0.07610867321491242,8,0,47,0.0,0.0,13,1,0,1,running
SAC,1,2026,32,1773596561,8,0.004528141975402833,0.0598963737487793,7,0,47,0.0,0.0,3,2,0,2,running
SAC,1,2026,32,1773596561,9,0.0013988951444625854,0.05204268395900727,6,2,49,0.3122417654493202,3.843879222869873,2,3,0,1,running
SAC,1,2026,32,1773596561,10,0.021119428634643556,0.08344261050224305,10,0,49,0.0,-0.6436230540275574,11,0,0,0,time_limit
SAC,1,2026,33,1408935049,1,0.0015080133676528933,0.052415680885314946,8,41,41,0.2869459674773958,81.85652923583984,14,46,0,5,running
SAC,1,2026,33,1408935049,2,0.0014891514778137206,0.05229737162590027,7,6,47,0.4288229159861135,11.785588264465332,3,8,0,2,running
SAC,1,2026,33,1408935049,3,0.0025297204256057738,0.05721121430397034,8,0,47,0.0,0.0,2,3,0,3,running
SAC,1,2026,33,1408935049,4,0.03194115257263184,0.07892707586288453,8,0,47,0.0,0.0,10,0,0,0,running
SAC,1,2026,33,1408935049,5,0.038146663665771484,0.08026501238346101,8,0,47,0.0,0.0,10,0,0,0,running
SAC,1,2026,33,1408935049,6,0.03519125080108643,0.08984115719795227,9,0,47,0.0,0.0,10,0,0,0,running
SAC,1,2026,33,1408935049,7,0.01993904209136963,0.0819886416196823,8,0,47,0.0,0.0,10,1,0,1,running
SAC,1,2026,33,1408935049,8,0.005149025678634644,0.061954066157341,8,0,47,0.0,0.0,2,3,0,3,running
SAC,1,2026,33,1408935049,9,0.0013988802433013915,0.052150779962539674,6,1,48,0.9188196610345553,1.5405901670455933,2,3,0,2,running
SAC,1,2026,33,1408935049,10,0.004340908885002137,0.06194447875022888,9,0,48,0.0,-2.2606122493743896,13,2,0,2,time_limit
SAC,1,2026,34,962889888,1,0.0015086809396743775,0.052423697710037236,8,40,40,0.29020549363513226,79.85489654541016,13,41,0,1,running
SAC,1,2026,34,962889888,2,0.0014713118076324463,0.052212417125701904,7,6,46,0.6009412209701462,11.699529647827148,2,6,0,0,running
SAC,1,2026,34,962889888,3,0.001855720043182373,0.055264952778816226,8,0,46,0.0,0.0,4,2,0,2,running
SAC,1,2026,34,962889888,4,0.00834575092792511,0.061774080991745,8,0,46,0.0,0.0,4,1,0,1,running
SAC,1,2026,34,962889888,5,0.0221247056722641,0.07073264122009278,7,0,46,0.0,0.0,4,0,0,0,running
SAC,1,2026,34,962889888,6,0.015145335555076599,0.07189806997776033,8,0,46,0.0,0.0,4,0,0,0,running
SAC,1,2026,34,962889888,7,0.008993730902671814,0.06864365339279176,8,0,46,0.0,0.0,4,1,0,1,running
SAC,1,2026,34,962889888,8,0.0018284509181976318,0.05388976931571961,7,0,46,0.0,0.0,4,2,0,2,running
SAC,1,2026,34,962889888,9,0.0012931654453277588,0.05160091519355774,6,2,48,0.5279916479745314,3.736004114151001,4,2,0,0,running
SAC,1,2026,34,962889888,10,0.0028977224826812744,0.05784656405448914,9,1,49,0.8015328611649599,0.8003893494606018,10,1,0,0,time_limit
SAC,1,2026,35,988131085,1,0.0015008667707443238,0.05234661400318146,8,41,41,0.3477933551592743,81.82610321044922,0,45,0,4,running
SAC,1,2026,35,988131085,2,0.001502559542655945,0.05233984589576721,7,6,47,0.526695898876287,11.736652374267578,6,9,0,3,running
SAC,1,2026,35,988131085,3,0.002356610655784607,0.05673720240592957,8,0,47,0.0,0.0,6,3,0,3,running
SAC,1,2026,35,988131085,4,0.04538883066177368,0.08707662522792817,8,0,47,0.0,0.0,4,0,0,0,running
SAC,1,2026,35,988131085,5,0.04971214628219605,0.08668738603591919,8,0,47,0.0,0.0,4,0,0,0,running
SAC,1,2026,35,988131085,6,0.040483255147933966,0.094042506814003,9,0,47,0.0,0.0,4,0,0,0,running
SAC,1,2026,35,988131085,7,0.016181145071983337,0.07626685202121736,8,0,47,0.0,0.0,4,1,0,1,running
SAC,1,2026,35,988131085,8,0.00470665192604065,0.06041533946990967,7,0,47,0.0,0.0,4,2,0,2,running
SAC,1,2026,35,988131085,9,0.0013912687301635743,0.0520226925611496,6,3,50,0.5280817994157069,5.366459369659424,6,3,1,0,complete
SAC,1,2026,36,727594202,1,0.001508442521095276,0.05242081582546235,8,40,40,0.29990430031632964,79.85004425048828,7,45,0,5,running
SAC,1,2026,36,727594202,2,0.0014715532064437866,0.052213215827941896,7,7,47,0.5319363010953845,13.734031677246094,10,8,0,1,running
SAC,1,2026,36,727594202,3,0.002307567954063416,0.056618797779083255,8,0,47,0.0,0.0,10,2,0,2,running
SAC,1,2026,36,727594202,4,0.02653207874298096,0.07562022209167481,8,0,47,0.0,0.0,10,0,0,0,running
SAC,1,2026,36,727594202,5,0.03706411218643189,0.07963298559188843,8,0,47,0.0,0.0,10,0,0,0,running
SAC,1,2026,36,727594202,6,0.034306723833084106,0.08860617876052856,9,0,47,0.0,0.0,10,0,0,0,running
SAC,1,2026,36,727594202,7,0.022071824431419376,0.08428429365158081,8,0,47,0.0,0.0,10,0,0,0,running
SAC,1,2026,36,727594202,8,0.005128712415695191,0.06196409463882446,8,0,47,0.0,0.0,10,2,0,2,running
SAC,1,2026,36,727594202,9,0.0013998994827270508,0.052182579040527345,6,2,49,0.5398002872295713,3.73009991645813,10,2,0,0,running
SAC,1,2026,36,727594202,10,0.01624845063686371,0.08092965483665467,10,0,49,0.0,-0.6526808738708496,4,0,0,0,time_limit
SAC,1,2026,37,337669510,1,0.0015105584859848023,0.05244785249233246,8,43,43,0.32818763198592815,85.83590698242188,6,45,0,2,running
SAC,1,2026,37,337669510,2,0.001487053394317627,0.05233193337917328,7,4,47,0.41010989026903694,7.794945240020752,9,6,0,2,running
SAC,1,2026,37,337669510,3,0.0032537291049957277,0.058854597806930545,7,0,47,0.0,0.0,9,3,0,3,running
SAC,1,2026,37,337669510,4,0.03389207220077515,0.07988859415054322,8,0,47,0.0,0.0,9,0,0,0,running
SAC,1,2026,37,337669510,5,0.03571328914165497,0.07886008322238923,8,0,47,0.0,0.0,9,0,0,0,running
SAC,1,2026,37,337669510,6,0.03429443335533142,0.08973425030708314,9,0,47,0.0,0.0,9,0,1,0,running
SAC,1,2026,37,337669510,7,0.017997647285461427,0.08033362030982971,8,0,47,0.0,0.0,9,0,0,0,running
SAC,1,2026,37,337669510,8,0.004839254379272461,0.06169415712356568,8,0,47,0.0,0.0,10,2,0,2,running
SAC,1,2026,37,337669510,9,0.0013916144371032715,0.052150920033454895,6,3,50,0.6288784898249378,5.317875862121582,9,3,0,0,complete
SAC,1,2026,38,596784020,1,0.0014739642143249511,0.052186292409896855,8,38,38,0.3815812796266151,75.80921173095703,14,39,0,1,running
SAC,1,2026,38,596784020,2,0.0014662901163101196,0.05214141309261322,7,7,45,0.5987926492894716,13.700603485107422,11,10,0,3,running
SAC,1,2026,38,596784020,3,0.0017437556982040406,0.05436484217643738,9,2,47,0.7703093576025708,3.6148452758789062,6,4,0,2,running
SAC,1,2026,38,596784020,4,0.0756806263923645,0.1021531641483307,8,0,47,0.0,0.0,14,0,0,0,running
SAC,1,2026,38,596784020,5,0.07666407918930054,0.09656679928302765,9,0,47,0.0,0.0,14,0,0,0,running
SAC,1,2026,38,596784020,6,0.05864608383178711,0.1053756594657898,9,0,47,0.0,0.0,14,0,0,0,running
SAC,1,2026,38,596784020,7,0.0026266494989395143,0.05492486953735352,7,0,47,0.0,0.0,10,3,0,3,running
SAC,1,2026,38,596784020,8,0.0031334677934646608,0.0562984436750412,6,2,49,0.5640701047982624,3.7179648876190186,10,3,0,1,running
SAC,1,2026,38,596784020,9,0.06055935716629029,0.10246629118919373,9,0,49,0.0,0.0,14,0,0,0,running
SAC,1,2026,38,596784020,10,0.0015986899137496948,0.053723189234733584,6,0,49,0.0,-0.8464785814285278,14,1,0,1,time_limit
SAC,1,2026,39,313805771,1,0.0015100697278976442,0.05244072377681733,8,38,38,0.24881967123471826,75.8755874633789,13,43,0,5,running
SAC,1,2026,39,313805771,2,0.0014392266273498535,0.052057605981826786,7,11,49,0.4385592106969423,21.780719757080078,7,11,1,0,running
SAC,1,2026,39,313805771,3,0.004056234121322632,0.060537829995155334,7,0,49,0.0,0.0,6,1,0,1,running
SAC,1,2026,39,313805771,4,0.054294146060943606,0.0936304271221161,9,0,49,0.0,0.0,6,0,0,0,running
SAC,1,2026,39,313805771,5,0.05303235149383545,0.08821257948875427,8,0,49,0.0,0.0,6,0,0,0,running
SAC,1,2026,39,313805771,6,0.055123115539550786,0.10283222794532776,9,0,49,0.0,0.0,6,0,0,0,running
SAC,1,2026,39,313805771,7,0.048024795413017275,0.1038137197494507,9,0,49,0.0,0.0,6,0,0,0,running
SAC,1,2026,39,313805771,8,0.04443156814575196,0.10096729397773743,8,0,49,0.0,0.0,6,0,0,0,running
SAC,1,2026,39,313805771,9,0.011255682468414307,0.07223320305347443,8,0,49,0.0,0.0,6,1,0,1,running
SAC,1,2026,39,313805771,10,0.0015385905504226687,0.05328151881694794,7,0,49,0.0,-0.8522465825080872,6,1,0,1,time_limit
SAC,1,2026,40,486046538,1,0.0015048304796218873,0.05237971246242523,8,40,40,0.31593126741868666,79.84203338623047,4,43,0,3,running
SAC,1,2026,40,486046538,2,0.0014789531230926514,0.05223688185214997,7,7,47,0.535452262475963,13.732274055480957,5,7,0,0,running
SAC,1,2026,40,486046538,3,0.0022427866458892822,0.05643118619918824,8,0,47,0.0,0.0,1,2,0,2,running
SAC,1,2026,40,486046538,4,0.036054373741149906,0.0815244346857071,8,0,47,0.0,0.0,11,0,0,0,running
SAC,1,2026,40,486046538,5,0.04396871423721314,0.08359108567237855,8,0,47,0.0,0.0,11,0,0,0,running
SAC,1,2026,40,486046538,6,0.03745197451114655,0.09159960448741913,9,0,47,0.0,0.0,11,0,0,0,running
SAC,1,2026,40,486046538,7,0.019139496445655824,0.08025079369544984,8,0,47,0.0,0.0,11,0,0,0,running
SAC,1,2026,40,486046538,8,0.005014602303504944,0.061335796117782594,7,0,47,0.0,0.0,1,2,0,2,running
SAC,1,2026,40,486046538,9,0.0013958165645599366,0.05208998620510102,6,1,48,0.6705931006187495,1.6647034883499146,1,2,0,1,running
SAC,1,2026,40,486046538,10,0.004852903842926025,0.06268755495548249,9,1,49,0.7270788254405175,0.8819901943206787,1,1,0,0,time_limit
SAC,1,2026,41,1833516012,1,0.0015101084709167481,0.05244131982326508,8,36,36,0.313961936048772,71.843017578125,2,43,0,7,running
SAC,1,2026,41,1833516012,2,0.0014142671823501587,0.05193428099155426,7,6,42,0.4215718947277907,11.789214134216309,12,11,0,5,running
SAC,1,2026,41,1833516012,3,0.0015806654691696168,0.05416688621044159,8,0,42,0.0,0.0,14,6,0,6,running
SAC,1,2026,41,1833516012,4,0.0015442172288894654,0.052570667862892155,7,0,42,0.0,0.0,14,6,0,6,running
SAC,1,2026,41,1833516012,5,0.0017491230964660645,0.0530984103679657,7,0,42,0.0,0.0,14,6,0,6,running
SAC,1,2026,41,1833516012,6,0.0017670223712921143,0.0534470945596695,8,0,42,0.0,0.0,14,6,0,6,running
